t_seconds,iso_time,node,private_mb
0.016,2026-04-21T20:30:15,0,1.71
0.016,2026-04-21T20:30:15,1,982.23
1.048,2026-04-21T20:30:16,0,1.71
1.048,2026-04-21T20:30:16,1,2608.68
2.124,2026-04-21T20:30:17,0,1.71
2.124,2026-04-21T20:30:17,1,4313.95
3.249,2026-04-21T20:30:18,0,1.71
3.249,2026-04-21T20:30:18,1,6089.47
4.425,2026-04-21T20:30:20,0,1.71
4.425,2026-04-21T20:30:20,1,7940.2
5.653,2026-04-21T20:30:21,0,1.71
5.653,2026-04-21T20:30:21,1,9882.74
6.931,2026-04-21T20:30:22,0,1.71
6.931,2026-04-21T20:30:22,1,11911.45
8.267,2026-04-21T20:30:24,0,1.71
8.267,2026-04-21T20:30:24,1,14028.91
9.662,2026-04-21T20:30:25,0,1.71
9.662,2026-04-21T20:30:25,1,16247.41
11.128,2026-04-21T20:30:27,0,1.77
11.128,2026-04-21T20:30:27,1,16384.03
12.594,2026-04-21T20:30:28,0,1.77
12.594,2026-04-21T20:30:28,1,16384.03
14.061,2026-04-21T20:30:30,0,1.77
14.061,2026-04-21T20:30:30,1,16384.03
15.528,2026-04-21T20:30:31,0,1.77
15.528,2026-04-21T20:30:31,1,16384.03
16.995,2026-04-21T20:30:33,0,1.77
16.995,2026-04-21T20:30:33,1,16384.03
18.462,2026-04-21T20:30:34,0,1.77
18.462,2026-04-21T20:30:34,1,16384.03
19.931,2026-04-21T20:30:35,0,1.77
19.931,2026-04-21T20:30:35,1,16384.03
21.397,2026-04-21T20:30:37,0,1.77
21.397,2026-04-21T20:30:37,1,16384.03
22.863,2026-04-21T20:30:38,0,1.77
22.863,2026-04-21T20:30:38,1,16384.03
24.331,2026-04-21T20:30:40,0,1.77
24.331,2026-04-21T20:30:40,1,16384.03
25.796,2026-04-21T20:30:41,0,1.77
25.796,2026-04-21T20:30:41,1,16384.03
27.261,2026-04-21T20:30:43,0,1.77
27.261,2026-04-21T20:30:43,1,16384.03
28.720,2026-04-21T20:30:44,0,1.77
28.720,2026-04-21T20:30:44,1,16384.03
30.178,2026-04-21T20:30:46,0,1.77
30.178,2026-04-21T20:30:46,1,16384.03
31.638,2026-04-21T20:30:47,0,1.77
31.638,2026-04-21T20:30:47,1,16384.03
33.095,2026-04-21T20:30:49,0,1.77
33.095,2026-04-21T20:30:49,1,16384.03
34.548,2026-04-21T20:30:50,0,1.77
34.548,2026-04-21T20:30:50,1,16384.03
36.002,2026-04-21T20:30:52,0,1.77
36.002,2026-04-21T20:30:52,1,16384.03
37.455,2026-04-21T20:30:53,0,1.77
37.455,2026-04-21T20:30:53,1,16384.03
38.905,2026-04-21T20:30:54,0,1.77
38.905,2026-04-21T20:30:54,1,16384.03
40.356,2026-04-21T20:30:56,0,1.77
40.356,2026-04-21T20:30:56,1,16384.03
41.807,2026-04-21T20:30:57,0,1.77
41.807,2026-04-21T20:30:57,1,16384.03
43.258,2026-04-21T20:30:59,0,1.77
43.258,2026-04-21T20:30:59,1,16384.03
44.709,2026-04-21T20:31:00,0,1.77
44.709,2026-04-21T20:31:00,1,16384.03
46.166,2026-04-21T20:31:02,0,1.77
46.166,2026-04-21T20:31:02,1,16384.03
47.624,2026-04-21T20:31:03,0,1.77
47.624,2026-04-21T20:31:03,1,16384.03
49.085,2026-04-21T20:31:05,0,1.77
49.085,2026-04-21T20:31:05,1,16384.03
50.552,2026-04-21T20:31:06,0,1.77
50.552,2026-04-21T20:31:06,1,16384.03
52.019,2026-04-21T20:31:08,0,1.77
52.019,2026-04-21T20:31:08,1,16384.03
53.484,2026-04-21T20:31:09,0,1.77
53.484,2026-04-21T20:31:09,1,16384.03
54.951,2026-04-21T20:31:10,0,1.77
