t_seconds,iso_time,node,private_mb
0.021,2026-04-21T18:44:24,0,1.71
0.021,2026-04-21T18:44:24,1,1278.73
1.065,2026-04-21T18:44:26,0,1.71
1.065,2026-04-21T18:44:26,1,2933.84
2.154,2026-04-21T18:44:27,0,1.71
2.154,2026-04-21T18:44:27,1,4662.45
3.292,2026-04-21T18:44:28,0,1.71
3.292,2026-04-21T18:44:28,1,6464.31
4.483,2026-04-21T18:44:29,0,1.71
4.483,2026-04-21T18:44:29,1,8337.55
5.719,2026-04-21T18:44:30,0,1.71
5.719,2026-04-21T18:44:30,1,10304.43
7.014,2026-04-21T18:44:32,0,1.71
7.014,2026-04-21T18:44:32,1,12355.18
8.368,2026-04-21T18:44:33,0,1.71
8.368,2026-04-21T18:44:33,1,14487.07
9.779,2026-04-21T18:44:35,0,1.77
9.779,2026-04-21T18:44:35,1,16384.03
11.239,2026-04-21T18:44:36,0,1.77
11.239,2026-04-21T18:44:36,1,16384.03
12.708,2026-04-21T18:44:38,0,1.77
12.708,2026-04-21T18:44:38,1,16384.03
14.171,2026-04-21T18:44:39,0,1.77
14.171,2026-04-21T18:44:39,1,16384.03
15.636,2026-04-21T18:44:40,0,1.77
15.636,2026-04-21T18:44:40,1,16384.03
17.103,2026-04-21T18:44:42,0,1.77
17.103,2026-04-21T18:44:42,1,16384.03
18.569,2026-04-21T18:44:43,0,1.77
18.569,2026-04-21T18:44:43,1,16384.03
20.034,2026-04-21T18:44:45,0,1.77
20.034,2026-04-21T18:44:45,1,16384.03
21.497,2026-04-21T18:44:46,0,1.77
21.497,2026-04-21T18:44:46,1,16384.03
22.967,2026-04-21T18:44:48,0,1.77
22.967,2026-04-21T18:44:48,1,16384.03
24.440,2026-04-21T18:44:49,0,1.77
24.440,2026-04-21T18:44:49,1,16384.03
25.909,2026-04-21T18:44:51,0,1.77
25.909,2026-04-21T18:44:51,1,16384.03
27.376,2026-04-21T18:44:52,0,1.77
27.376,2026-04-21T18:44:52,1,16384.03
28.843,2026-04-21T18:44:54,0,1.77
28.843,2026-04-21T18:44:54,1,16384.03
30.309,2026-04-21T18:44:55,0,1.77
30.309,2026-04-21T18:44:55,1,16384.03
31.773,2026-04-21T18:44:57,0,1.77
31.773,2026-04-21T18:44:57,1,16384.03
33.239,2026-04-21T18:44:58,0,1.77
33.239,2026-04-21T18:44:58,1,16384.03
34.708,2026-04-21T18:45:00,0,1.77
34.708,2026-04-21T18:45:00,1,16384.03
36.174,2026-04-21T18:45:01,0,1.77
36.174,2026-04-21T18:45:01,1,16384.03
37.649,2026-04-21T18:45:03,0,1.77
37.649,2026-04-21T18:45:03,1,16384.03
39.117,2026-04-21T18:45:04,0,1.77
39.117,2026-04-21T18:45:04,1,16384.03
40.582,2026-04-21T18:45:05,0,1.77
40.582,2026-04-21T18:45:05,1,16384.03
42.047,2026-04-21T18:45:07,0,1.77
42.047,2026-04-21T18:45:07,1,16384.03
43.512,2026-04-21T18:45:08,0,1.77
43.512,2026-04-21T18:45:08,1,16384.03
44.976,2026-04-21T18:45:10,0,1.77
44.976,2026-04-21T18:45:10,1,16384.03
46.441,2026-04-21T18:45:11,0,1.77
46.441,2026-04-21T18:45:11,1,16384.03
47.914,2026-04-21T18:45:13,0,1.77
47.914,2026-04-21T18:45:13,1,16384.03
49.369,2026-04-21T18:45:14,0,1.77
49.369,2026-04-21T18:45:14,1,16384.03
50.828,2026-04-21T18:45:16,0,1.77
50.828,2026-04-21T18:45:16,1,16384.03
52.286,2026-04-21T18:45:17,0,1.77
52.286,2026-04-21T18:45:17,1,16384.03
53.753,2026-04-21T18:45:19,0,1.77
53.753,2026-04-21T18:45:19,1,16384.03
55.208,2026-04-21T18:45:20,0,1.77
55.208,2026-04-21T18:45:20,1,16384.03
56.663,2026-04-21T18:45:22,0,1.77
56.663,2026-04-21T18:45:22,1,16384.03
58.116,2026-04-21T18:45:23,0,1.77
58.116,2026-04-21T18:45:23,1,16384.03
59.568,2026-04-21T18:45:24,0,1.77
59.568,2026-04-21T18:45:24,1,16384.03
