t_seconds,iso_time,node,private_mb
0.026,2026-04-22T22:44:18,0,0.18
0.026,2026-04-22T22:44:18,1,3256.29
1.057,2026-04-22T22:44:19,0,0.18
1.057,2026-04-22T22:44:19,1,4933.6
2.088,2026-04-22T22:44:20,0,0.18
2.088,2026-04-22T22:44:20,1,6627.02
3.127,2026-04-22T22:44:21,0,0.18
3.127,2026-04-22T22:44:21,1,8332.25
4.176,2026-04-22T22:44:22,0,0.18
4.176,2026-04-22T22:44:22,1,10053.96
5.234,2026-04-22T22:44:23,0,0.18
5.234,2026-04-22T22:44:23,1,11790.83
6.302,2026-04-22T22:44:25,0,0.18
6.302,2026-04-22T22:44:25,1,13540.47
7.378,2026-04-22T22:44:26,0,0.18
7.378,2026-04-22T22:44:26,1,15305.05
8.463,2026-04-22T22:44:27,0,0.18
8.463,2026-04-22T22:44:27,1,16385.62
9.551,2026-04-22T22:44:28,0,0.18
9.551,2026-04-22T22:44:28,1,16385.62
10.642,2026-04-22T22:44:29,0,0.18
10.642,2026-04-22T22:44:29,1,16385.62
11.731,2026-04-22T22:44:30,0,0.18
11.731,2026-04-22T22:44:30,1,16385.62
12.816,2026-04-22T22:44:31,0,0.18
12.816,2026-04-22T22:44:31,1,16385.62
13.908,2026-04-22T22:44:32,0,0.18
13.908,2026-04-22T22:44:32,1,16385.62
14.999,2026-04-22T22:44:33,0,0.18
14.999,2026-04-22T22:44:33,1,16385.62
16.084,2026-04-22T22:44:34,0,0.18
16.084,2026-04-22T22:44:34,1,16385.62
17.172,2026-04-22T22:44:35,0,0.18
17.172,2026-04-22T22:44:35,1,16385.62
18.264,2026-04-22T22:44:37,0,0.18
18.264,2026-04-22T22:44:37,1,16385.62
19.351,2026-04-22T22:44:38,0,0.18
19.351,2026-04-22T22:44:38,1,16385.62
20.435,2026-04-22T22:44:39,0,0.18
20.435,2026-04-22T22:44:39,1,16385.62
21.527,2026-04-22T22:44:40,0,0.18
21.527,2026-04-22T22:44:40,1,16385.62
22.618,2026-04-22T22:44:41,0,0.18
22.618,2026-04-22T22:44:41,1,16385.62
23.703,2026-04-22T22:44:42,0,0.18
23.703,2026-04-22T22:44:42,1,16385.62
24.793,2026-04-22T22:44:43,0,0.18
24.793,2026-04-22T22:44:43,1,16385.62
25.886,2026-04-22T22:44:44,0,0.18
25.886,2026-04-22T22:44:44,1,16385.62
26.972,2026-04-22T22:44:45,0,0.18
26.972,2026-04-22T22:44:45,1,16385.62
