t_seconds,iso_time,node,private_mb
0.015,2026-04-21T18:57:59,0,1.71
0.015,2026-04-21T18:57:59,1,1020.07
1.046,2026-04-21T18:58:00,0,1.71
1.046,2026-04-21T18:58:00,1,2646.8
2.124,2026-04-21T18:58:01,0,1.71
2.124,2026-04-21T18:58:01,1,4349.14
3.251,2026-04-21T18:58:03,0,1.71
3.251,2026-04-21T18:58:03,1,6128.08
4.425,2026-04-21T18:58:04,0,1.71
4.425,2026-04-21T18:58:04,1,7985.07
5.647,2026-04-21T18:58:05,0,1.71
5.647,2026-04-21T18:58:05,1,9926.0
6.926,2026-04-21T18:58:06,0,1.71
6.926,2026-04-21T18:58:06,1,11952.56
8.262,2026-04-21T18:58:08,0,1.71
8.262,2026-04-21T18:58:08,1,14061.47
9.655,2026-04-21T18:58:09,0,1.71
9.655,2026-04-21T18:58:09,1,16262.1
11.107,2026-04-21T18:58:11,0,1.77
11.107,2026-04-21T18:58:11,1,16384.03
12.557,2026-04-21T18:58:12,0,257.77
12.557,2026-04-21T18:58:12,1,16128.02
14.006,2026-04-21T18:58:14,0,513.77
14.006,2026-04-21T18:58:14,1,15872.02
15.446,2026-04-21T18:58:15,0,769.77
15.446,2026-04-21T18:58:15,1,15616.02
16.897,2026-04-21T18:58:16,0,1025.77
16.897,2026-04-21T18:58:16,1,15360.02
18.348,2026-04-21T18:58:18,0,1281.77
18.348,2026-04-21T18:58:18,1,15104.02
19.782,2026-04-21T18:58:19,0,1537.77
19.782,2026-04-21T18:58:19,1,14848.02
21.234,2026-04-21T18:58:21,0,1793.77
21.234,2026-04-21T18:58:21,1,14592.02
22.673,2026-04-21T18:58:22,0,2049.77
22.673,2026-04-21T18:58:22,1,14336.02
24.116,2026-04-21T18:58:24,0,2305.77
24.116,2026-04-21T18:58:24,1,14080.02
25.557,2026-04-21T18:58:25,0,2561.77
25.557,2026-04-21T18:58:25,1,13824.02
26.984,2026-04-21T18:58:27,0,2817.77
26.984,2026-04-21T18:58:27,1,13568.02
28.431,2026-04-21T18:58:28,0,3073.77
28.431,2026-04-21T18:58:28,1,13312.02
29.864,2026-04-21T18:58:29,0,3329.77
29.864,2026-04-21T18:58:29,1,13056.02
31.304,2026-04-21T18:58:31,0,3585.77
31.304,2026-04-21T18:58:31,1,12800.02
32.731,2026-04-21T18:58:32,0,3841.77
32.731,2026-04-21T18:58:32,1,12544.02
34.160,2026-04-21T18:58:34,0,4097.77
34.160,2026-04-21T18:58:34,1,12288.02
35.592,2026-04-21T18:58:35,0,4353.77
35.592,2026-04-21T18:58:35,1,12032.02
37.012,2026-04-21T18:58:37,0,4609.77
37.012,2026-04-21T18:58:37,1,11776.02
38.447,2026-04-21T18:58:38,0,4865.77
38.447,2026-04-21T18:58:38,1,11520.02
39.865,2026-04-21T18:58:39,0,5121.77
39.865,2026-04-21T18:58:39,1,11264.02
41.301,2026-04-21T18:58:41,0,5377.77
41.301,2026-04-21T18:58:41,1,11008.02
42.726,2026-04-21T18:58:42,0,5633.77
42.726,2026-04-21T18:58:42,1,10752.02
44.149,2026-04-21T18:58:44,0,5889.77
44.149,2026-04-21T18:58:44,1,10496.02
45.559,2026-04-21T18:58:45,0,6145.77
45.559,2026-04-21T18:58:45,1,10240.02
46.968,2026-04-21T18:58:46,0,6223.28
46.968,2026-04-21T18:58:46,1,10162.51
48.402,2026-04-21T18:58:48,0,6602.85
48.402,2026-04-21T18:58:48,1,9782.95
49.805,2026-04-21T18:58:49,0,6657.77
49.805,2026-04-21T18:58:49,1,9728.02
51.222,2026-04-21T18:58:51,0,6913.77
51.222,2026-04-21T18:58:51,1,9472.02
52.645,2026-04-21T18:58:52,0,7169.77
52.645,2026-04-21T18:58:52,1,9216.02
54.057,2026-04-21T18:58:54,0,7425.77
54.057,2026-04-21T18:58:54,1,8960.02
55.479,2026-04-21T18:58:55,0,7681.77
55.479,2026-04-21T18:58:55,1,8704.02
56.881,2026-04-21T18:58:56,0,7937.77
56.881,2026-04-21T18:58:56,1,8448.02
58.299,2026-04-21T18:58:58,0,8193.77
58.299,2026-04-21T18:58:58,1,8192.02
59.700,2026-04-21T18:58:59,0,8449.77
59.700,2026-04-21T18:58:59,1,7936.02
