t_seconds,iso_time,node,private_mb
0.017,2026-04-21T19:32:21,0,1.71
0.017,2026-04-21T19:32:21,1,1021.11
1.049,2026-04-21T19:32:22,0,1.71
1.049,2026-04-21T19:32:22,1,2652.39
2.130,2026-04-21T19:32:23,0,1.71
2.130,2026-04-21T19:32:23,1,4360.82
3.259,2026-04-21T19:32:24,0,1.71
3.259,2026-04-21T19:32:24,1,6151.61
4.439,2026-04-21T19:32:26,0,1.71
4.439,2026-04-21T19:32:26,1,8019.11
5.671,2026-04-21T19:32:27,0,1.71
5.671,2026-04-21T19:32:27,1,9966.29
6.958,2026-04-21T19:32:28,0,1.71
6.958,2026-04-21T19:32:28,1,11995.24
8.305,2026-04-21T19:32:30,0,1.71
8.305,2026-04-21T19:32:30,1,14108.77
9.703,2026-04-21T19:32:31,0,1.71
9.703,2026-04-21T19:32:31,1,16316.25
11.167,2026-04-21T19:32:32,0,1.77
11.167,2026-04-21T19:32:32,1,16384.03
12.617,2026-04-21T19:32:34,0,257.77
12.617,2026-04-21T19:32:34,1,16128.02
14.080,2026-04-21T19:32:35,0,513.77
14.080,2026-04-21T19:32:35,1,15872.02
15.533,2026-04-21T19:32:37,0,769.77
15.533,2026-04-21T19:32:37,1,15616.02
16.991,2026-04-21T19:32:38,0,1025.77
16.991,2026-04-21T19:32:38,1,15360.02
18.449,2026-04-21T19:32:40,0,1281.77
18.449,2026-04-21T19:32:40,1,15104.02
19.896,2026-04-21T19:32:41,0,1537.77
19.896,2026-04-21T19:32:41,1,14848.02
21.347,2026-04-21T19:32:43,0,1725.92
21.347,2026-04-21T19:32:43,1,14659.88
22.793,2026-04-21T19:32:44,0,1916.8
22.793,2026-04-21T19:32:44,1,14469.0
24.251,2026-04-21T19:32:46,0,2089.15
24.251,2026-04-21T19:32:46,1,14296.65
25.712,2026-04-21T19:32:47,0,2472.53
25.712,2026-04-21T19:32:47,1,13913.27
27.152,2026-04-21T19:32:48,0,2561.77
27.152,2026-04-21T19:32:48,1,13824.02
28.598,2026-04-21T19:32:50,0,2817.77
28.598,2026-04-21T19:32:50,1,13568.02
30.056,2026-04-21T19:32:51,0,3073.77
30.056,2026-04-21T19:32:51,1,13312.02
31.513,2026-04-21T19:32:53,0,3329.77
31.513,2026-04-21T19:32:53,1,13056.02
32.949,2026-04-21T19:32:54,0,3585.77
32.949,2026-04-21T19:32:54,1,12800.02
34.407,2026-04-21T19:32:56,0,3841.77
34.407,2026-04-21T19:32:56,1,12544.02
35.848,2026-04-21T19:32:57,0,4097.77
35.848,2026-04-21T19:32:57,1,12288.02
37.292,2026-04-21T19:32:59,0,4353.77
37.292,2026-04-21T19:32:59,1,12032.02
38.736,2026-04-21T19:33:00,0,4609.77
38.736,2026-04-21T19:33:00,1,11776.02
40.168,2026-04-21T19:33:01,0,4865.77
40.168,2026-04-21T19:33:01,1,11520.02
41.617,2026-04-21T19:33:03,0,5121.77
41.617,2026-04-21T19:33:03,1,11264.02
43.052,2026-04-21T19:33:04,0,5377.77
43.052,2026-04-21T19:33:04,1,11008.02
44.493,2026-04-21T19:33:06,0,5633.77
44.493,2026-04-21T19:33:06,1,10752.02
45.935,2026-04-21T19:33:07,0,5889.77
45.935,2026-04-21T19:33:07,1,10496.02
47.360,2026-04-21T19:33:09,0,6145.77
47.360,2026-04-21T19:33:09,1,10240.02
48.783,2026-04-21T19:33:10,0,6401.77
48.783,2026-04-21T19:33:10,1,9984.02
50.195,2026-04-21T19:33:11,0,6657.77
50.195,2026-04-21T19:33:11,1,9728.02
51.618,2026-04-21T19:33:13,0,6678.66
51.618,2026-04-21T19:33:13,1,9707.13
53.054,2026-04-21T19:33:14,0,7057.84
53.054,2026-04-21T19:33:14,1,9327.95
54.482,2026-04-21T19:33:16,0,7169.77
54.482,2026-04-21T19:33:16,1,9216.02
55.919,2026-04-21T19:33:17,0,7425.77
55.919,2026-04-21T19:33:17,1,8960.02
57.346,2026-04-21T19:33:19,0,7681.77
57.346,2026-04-21T19:33:19,1,8704.02
58.767,2026-04-21T19:33:20,0,7937.77
58.767,2026-04-21T19:33:20,1,8448.02
60.196,2026-04-21T19:33:21,0,8193.77
60.196,2026-04-21T19:33:21,1,8192.02
61.610,2026-04-21T19:33:23,0,8449.77
61.610,2026-04-21T19:33:23,1,7936.02
63.022,2026-04-21T19:33:24,0,8705.77
63.022,2026-04-21T19:33:24,1,7680.02
64.427,2026-04-21T19:33:26,0,8825.07
64.427,2026-04-21T19:33:26,1,7560.72
65.848,2026-04-21T19:33:27,0,9198.73
65.848,2026-04-21T19:33:27,1,7187.07
67.250,2026-04-21T19:33:29,0,9365.66
67.250,2026-04-21T19:33:29,1,7020.14
68.662,2026-04-21T19:33:30,0,9542.83
68.662,2026-04-21T19:33:30,1,6842.97
70.077,2026-04-21T19:33:31,0,9729.77
70.077,2026-04-21T19:33:31,1,6656.02
71.487,2026-04-21T19:33:33,0,10241.77
71.487,2026-04-21T19:33:33,1,6144.02
72.877,2026-04-21T19:33:34,0,10444.77
72.877,2026-04-21T19:33:34,1,5941.03
74.280,2026-04-21T19:33:36,0,10613.64
74.280,2026-04-21T19:33:36,1,5772.16
75.697,2026-04-21T19:33:37,0,10778.66
75.697,2026-04-21T19:33:37,1,5607.13
77.098,2026-04-21T19:33:38,0,11009.77
77.098,2026-04-21T19:33:38,1,5376.02
78.504,2026-04-21T19:33:40,0,11265.77
78.504,2026-04-21T19:33:40,1,5120.02
79.911,2026-04-21T19:33:41,0,11521.77
79.911,2026-04-21T19:33:41,1,4864.02
81.309,2026-04-21T19:33:43,0,11777.77
81.309,2026-04-21T19:33:43,1,4608.02
82.710,2026-04-21T19:33:44,0,12033.77
