t_seconds,iso_time,node,private_mb
42.277,2026-04-22T22:57:44,0,0.18
42.277,2026-04-22T22:57:44,1,16385.62
43.372,2026-04-22T22:57:45,0,0.18
43.372,2026-04-22T22:57:45,1,16385.62
44.463,2026-04-22T22:57:46,0,0.18
44.463,2026-04-22T22:57:46,1,16385.62
45.562,2026-04-22T22:57:47,0,0.18
45.562,2026-04-22T22:57:47,1,16385.62
46.660,2026-04-22T22:57:48,0,0.18
46.660,2026-04-22T22:57:48,1,16385.62
47.754,2026-04-22T22:57:49,0,0.18
47.754,2026-04-22T22:57:49,1,16385.62
48.847,2026-04-22T22:57:50,0,0.18
48.847,2026-04-22T22:57:50,1,16385.62
49.931,2026-04-22T22:57:51,0,0.18
49.931,2026-04-22T22:57:51,1,16385.62
51.025,2026-04-22T22:57:52,0,0.18
51.025,2026-04-22T22:57:52,1,16385.62
52.119,2026-04-22T22:57:53,0,0.18
52.119,2026-04-22T22:57:53,1,16385.62
53.218,2026-04-22T22:57:55,0,0.18
53.218,2026-04-22T22:57:55,1,16385.62
54.316,2026-04-22T22:57:56,0,0.18
54.316,2026-04-22T22:57:56,1,16385.62
55.409,2026-04-22T22:57:57,0,0.18
55.409,2026-04-22T22:57:57,1,16385.62
56.505,2026-04-22T22:57:58,0,0.18
56.505,2026-04-22T22:57:58,1,16385.62
57.603,2026-04-22T22:57:59,0,0.18
57.603,2026-04-22T22:57:59,1,16385.62
58.698,2026-04-22T22:58:00,0,0.18
58.698,2026-04-22T22:58:00,1,16385.62
59.792,2026-04-22T22:58:01,0,0.18
59.792,2026-04-22T22:58:01,1,16385.62
60.891,2026-04-22T22:58:02,0,0.18
60.891,2026-04-22T22:58:02,1,16385.62
61.976,2026-04-22T22:58:03,0,0.18
61.976,2026-04-22T22:58:03,1,16385.62
63.069,2026-04-22T22:58:04,0,0.18
63.069,2026-04-22T22:58:04,1,16385.62
64.164,2026-04-22T22:58:05,0,0.18
64.164,2026-04-22T22:58:05,1,16385.62
65.262,2026-04-22T22:58:07,0,0.18
65.262,2026-04-22T22:58:07,1,16385.62
66.354,2026-04-22T22:58:08,0,0.18
66.354,2026-04-22T22:58:08,1,16385.62
67.443,2026-04-22T22:58:09,0,0.18
67.443,2026-04-22T22:58:09,1,16385.62
68.542,2026-04-22T22:58:10,0,0.18
68.542,2026-04-22T22:58:10,1,16385.62
69.638,2026-04-22T22:58:11,0,0.18
69.638,2026-04-22T22:58:11,1,16385.62
70.732,2026-04-22T22:58:12,0,0.18
70.732,2026-04-22T22:58:12,1,16385.62
71.828,2026-04-22T22:58:13,0,0.18
71.828,2026-04-22T22:58:13,1,16385.62
72.926,2026-04-22T22:58:14,0,0.18
72.926,2026-04-22T22:58:14,1,16385.62
74.006,2026-04-22T22:58:15,0,0.18
74.006,2026-04-22T22:58:15,1,16385.62
75.099,2026-04-22T22:58:16,0,0.18
75.099,2026-04-22T22:58:16,1,16385.62
76.197,2026-04-22T22:58:18,0,0.18
76.197,2026-04-22T22:58:18,1,16385.62
77.294,2026-04-22T22:58:19,0,0.18
77.294,2026-04-22T22:58:19,1,16385.62
78.385,2026-04-22T22:58:20,0,0.18
78.385,2026-04-22T22:58:20,1,16385.62
79.482,2026-04-22T22:58:21,0,0.18
79.482,2026-04-22T22:58:21,1,16385.62
80.579,2026-04-22T22:58:22,0,0.18
80.579,2026-04-22T22:58:22,1,16385.62
81.673,2026-04-22T22:58:23,0,0.18
81.673,2026-04-22T22:58:23,1,16385.62
82.766,2026-04-22T22:58:24,0,0.18
82.766,2026-04-22T22:58:24,1,16385.62
83.864,2026-04-22T22:58:25,0,0.18
83.864,2026-04-22T22:58:25,1,16385.62
84.962,2026-04-22T22:58:26,0,0.18
84.962,2026-04-22T22:58:26,1,16385.62
86.041,2026-04-22T22:58:27,0,0.18
86.041,2026-04-22T22:58:27,1,16385.62
87.138,2026-04-22T22:58:28,0,0.18
87.138,2026-04-22T22:58:28,1,16385.62
88.237,2026-04-22T22:58:30,0,0.18
88.237,2026-04-22T22:58:30,1,16385.62
89.331,2026-04-22T22:58:31,0,0.18
89.331,2026-04-22T22:58:31,1,16385.62
90.416,2026-04-22T22:58:32,0,0.18
90.416,2026-04-22T22:58:32,1,16385.62
91.514,2026-04-22T22:58:33,0,0.18
91.514,2026-04-22T22:58:33,1,16385.62
92.612,2026-04-22T22:58:34,0,0.18
92.612,2026-04-22T22:58:34,1,16385.62
93.705,2026-04-22T22:58:35,0,0.18
93.705,2026-04-22T22:58:35,1,16385.62
94.802,2026-04-22T22:58:36,0,0.18
94.802,2026-04-22T22:58:36,1,16385.62
95.899,2026-04-22T22:58:37,0,0.18
95.899,2026-04-22T22:58:37,1,16385.62
96.994,2026-04-22T22:58:38,0,0.18
96.994,2026-04-22T22:58:38,1,16385.62
98.087,2026-04-22T22:58:39,0,0.18
98.087,2026-04-22T22:58:39,1,16385.62
99.186,2026-04-22T22:58:41,0,0.18
99.186,2026-04-22T22:58:41,1,16385.62
100.282,2026-04-22T22:58:42,0,0.18
100.282,2026-04-22T22:58:42,1,16385.62
101.376,2026-04-22T22:58:43,0,0.18
101.376,2026-04-22T22:58:43,1,16385.62
102.472,2026-04-22T22:58:44,0,0.18
102.472,2026-04-22T22:58:44,1,16385.62
103.569,2026-04-22T22:58:45,0,0.18
103.569,2026-04-22T22:58:45,1,16385.62
104.664,2026-04-22T22:58:46,0,0.18
104.664,2026-04-22T22:58:46,1,16385.62
105.757,2026-04-22T22:58:47,0,0.18
105.757,2026-04-22T22:58:47,1,16385.62
106.856,2026-04-22T22:58:48,0,0.18
106.856,2026-04-22T22:58:48,1,16385.62
107.953,2026-04-22T22:58:49,0,0.18
107.953,2026-04-22T22:58:49,1,16385.62
109.046,2026-04-22T22:58:50,0,0.18
109.046,2026-04-22T22:58:50,1,16385.62
110.141,2026-04-22T22:58:51,0,0.18
110.141,2026-04-22T22:58:51,1,16385.62
111.239,2026-04-22T22:58:53,0,0.18
111.239,2026-04-22T22:58:53,1,16385.62
112.333,2026-04-22T22:58:54,0,0.18
112.333,2026-04-22T22:58:54,1,16385.62
113.425,2026-04-22T22:58:55,0,0.18
113.425,2026-04-22T22:58:55,1,16385.62
114.525,2026-04-22T22:58:56,0,0.18
114.525,2026-04-22T22:58:56,1,16385.62
115.621,2026-04-22T22:58:57,0,0.18
115.621,2026-04-22T22:58:57,1,16385.62
116.715,2026-04-22T22:58:58,0,0.18
116.715,2026-04-22T22:58:58,1,16385.62
117.809,2026-04-22T22:58:59,0,0.18
117.809,2026-04-22T22:58:59,1,16385.62
118.908,2026-04-22T22:59:00,0,0.18
118.908,2026-04-22T22:59:00,1,16385.62
120.001,2026-04-22T22:59:01,0,0.18
120.001,2026-04-22T22:59:01,1,16385.62
121.094,2026-04-22T22:59:02,0,0.18
121.094,2026-04-22T22:59:02,1,16385.62
122.192,2026-04-22T22:59:04,0,0.18
122.192,2026-04-22T22:59:04,1,16385.62
123.290,2026-04-22T22:59:05,0,0.18
123.290,2026-04-22T22:59:05,1,16385.62
124.379,2026-04-22T22:59:06,0,0.18
124.379,2026-04-22T22:59:06,1,16385.62
125.472,2026-04-22T22:59:07,0,0.18
125.472,2026-04-22T22:59:07,1,16385.62
126.571,2026-04-22T22:59:08,0,0.18
126.571,2026-04-22T22:59:08,1,16385.62
127.666,2026-04-22T22:59:09,0,0.18
127.666,2026-04-22T22:59:09,1,16385.62
128.760,2026-04-22T22:59:10,0,0.18
128.760,2026-04-22T22:59:10,1,16385.62
129.856,2026-04-22T22:59:11,0,0.18
129.856,2026-04-22T22:59:11,1,16385.62
130.954,2026-04-22T22:59:12,0,0.18
130.954,2026-04-22T22:59:12,1,16385.62
132.049,2026-04-22T22:59:13,0,0.18
132.049,2026-04-22T22:59:13,1,16385.62
133.143,2026-04-22T22:59:14,0,0.18
133.143,2026-04-22T22:59:14,1,16385.62
134.242,2026-04-22T22:59:16,0,0.18
134.242,2026-04-22T22:59:16,1,16385.62
135.340,2026-04-22T22:59:17,0,0.18
135.340,2026-04-22T22:59:17,1,16385.62
136.421,2026-04-22T22:59:18,0,0.18
136.421,2026-04-22T22:59:18,1,16385.62
137.518,2026-04-22T22:59:19,0,0.18
137.518,2026-04-22T22:59:19,1,16385.62
138.617,2026-04-22T22:59:20,0,0.18
138.617,2026-04-22T22:59:20,1,16385.62
139.711,2026-04-22T22:59:21,0,0.18
139.711,2026-04-22T22:59:21,1,16385.62
140.805,2026-04-22T22:59:22,0,0.18
140.805,2026-04-22T22:59:22,1,16385.62
141.904,2026-04-22T22:59:23,0,0.18
141.904,2026-04-22T22:59:23,1,16385.62
143.001,2026-04-22T22:59:24,0,0.18
143.001,2026-04-22T22:59:24,1,16385.62
144.094,2026-04-22T22:59:25,0,0.18
144.094,2026-04-22T22:59:25,1,16385.62
145.191,2026-04-22T22:59:27,0,0.18
145.191,2026-04-22T22:59:27,1,16385.62
146.289,2026-04-22T22:59:28,0,0.18
146.289,2026-04-22T22:59:28,1,16385.62
147.384,2026-04-22T22:59:29,0,0.18
147.384,2026-04-22T22:59:29,1,16385.62
148.477,2026-04-22T22:59:30,0,0.18
148.477,2026-04-22T22:59:30,1,16385.62
149.575,2026-04-22T22:59:31,0,0.18
149.575,2026-04-22T22:59:31,1,16385.62
150.673,2026-04-22T22:59:32,0,0.18
150.673,2026-04-22T22:59:32,1,16385.62
151.765,2026-04-22T22:59:33,0,0.18
151.765,2026-04-22T22:59:33,1,16385.62
152.861,2026-04-22T22:59:34,0,0.18
152.861,2026-04-22T22:59:34,1,16385.62
153.954,2026-04-22T22:59:35,0,0.18
153.954,2026-04-22T22:59:35,1,16385.62
155.049,2026-04-22T22:59:36,0,0.18
155.049,2026-04-22T22:59:36,1,16385.62
156.142,2026-04-22T22:59:37,0,0.18
156.142,2026-04-22T22:59:37,1,16385.62
157.242,2026-04-22T22:59:38,0,0.18
157.242,2026-04-22T22:59:38,1,1.62
