t_seconds,iso_time,node,private_mb
0.017,2026-04-21T19:44:05,0,1.71
0.017,2026-04-21T19:44:05,1,1020.37
1.048,2026-04-21T19:44:06,0,1.71
1.048,2026-04-21T19:44:06,1,2651.65
2.126,2026-04-21T19:44:08,0,1.71
2.126,2026-04-21T19:44:08,1,4349.31
3.252,2026-04-21T19:44:09,0,1.71
3.252,2026-04-21T19:44:09,1,6130.27
4.429,2026-04-21T19:44:10,0,1.71
4.429,2026-04-21T19:44:10,1,7994.53
5.656,2026-04-21T19:44:11,0,1.71
5.656,2026-04-21T19:44:11,1,9939.05
6.937,2026-04-21T19:44:13,0,1.71
6.937,2026-04-21T19:44:13,1,11963.68
8.271,2026-04-21T19:44:14,0,1.71
8.271,2026-04-21T19:44:14,1,14076.7
9.663,2026-04-21T19:44:15,0,1.71
9.663,2026-04-21T19:44:15,1,16276.89
11.117,2026-04-21T19:44:17,0,1.77
11.117,2026-04-21T19:44:17,1,16384.03
12.565,2026-04-21T19:44:18,0,257.77
12.565,2026-04-21T19:44:18,1,16128.02
14.016,2026-04-21T19:44:20,0,513.77
14.016,2026-04-21T19:44:20,1,15872.02
15.452,2026-04-21T19:44:21,0,760.18
15.452,2026-04-21T19:44:21,1,15625.62
16.895,2026-04-21T19:44:23,0,920.62
16.895,2026-04-21T19:44:23,1,15465.18
18.341,2026-04-21T19:44:24,0,1092.72
18.341,2026-04-21T19:44:24,1,15293.07
19.792,2026-04-21T19:44:26,0,1281.77
19.792,2026-04-21T19:44:26,1,15104.02
21.259,2026-04-21T19:44:27,0,1537.77
21.259,2026-04-21T19:44:27,1,14848.02
22.719,2026-04-21T19:44:28,0,1793.77
22.719,2026-04-21T19:44:28,1,14592.02
24.161,2026-04-21T19:44:30,0,2049.77
24.161,2026-04-21T19:44:30,1,14336.02
25.610,2026-04-21T19:44:31,0,2561.77
25.610,2026-04-21T19:44:31,1,13824.02
27.036,2026-04-21T19:44:33,0,2817.77
27.036,2026-04-21T19:44:33,1,13568.02
28.464,2026-04-21T19:44:34,0,2980.93
28.464,2026-04-21T19:44:34,1,13404.86
29.896,2026-04-21T19:44:36,0,3154.23
29.896,2026-04-21T19:44:36,1,13231.57
31.346,2026-04-21T19:44:37,0,3340.69
31.346,2026-04-21T19:44:37,1,13045.11
32.795,2026-04-21T19:44:39,0,3585.77
32.795,2026-04-21T19:44:39,1,12800.02
34.245,2026-04-21T19:44:40,0,3841.77
34.245,2026-04-21T19:44:40,1,12544.02
35.679,2026-04-21T19:44:41,0,4097.77
35.679,2026-04-21T19:44:41,1,12288.02
37.123,2026-04-21T19:44:43,0,4353.77
37.123,2026-04-21T19:44:43,1,12032.02
38.557,2026-04-21T19:44:44,0,4609.77
