t_seconds,iso_time,node,private_mb
108.120,2026-04-22T20:22:12,1,4096.03
109.218,2026-04-22T20:22:13,0,12289.77
109.218,2026-04-22T20:22:13,1,4096.03
110.315,2026-04-22T20:22:14,0,12289.77
110.315,2026-04-22T20:22:14,1,4096.03
111.414,2026-04-22T20:22:15,0,12289.77
111.414,2026-04-22T20:22:15,1,4096.03
112.512,2026-04-22T20:22:16,0,12289.77
112.512,2026-04-22T20:22:16,1,4096.03
113.612,2026-04-22T20:22:18,0,12289.77
113.612,2026-04-22T20:22:18,1,4096.03
114.710,2026-04-22T20:22:19,0,12289.77
114.710,2026-04-22T20:22:19,1,4096.03
115.807,2026-04-22T20:22:20,0,12289.77
115.807,2026-04-22T20:22:20,1,4096.03
116.909,2026-04-22T20:22:21,0,12289.77
116.909,2026-04-22T20:22:21,1,4096.03
118.010,2026-04-22T20:22:22,0,12289.77
118.010,2026-04-22T20:22:22,1,4096.03
119.109,2026-04-22T20:22:23,0,12289.77
119.109,2026-04-22T20:22:23,1,4096.03
