t_seconds,iso_time,node,private_mb
129.743,2026-04-22T22:54:58,1,16385.62
130.841,2026-04-22T22:54:59,0,0.18
130.841,2026-04-22T22:54:59,1,16385.62
131.935,2026-04-22T22:55:00,0,0.18
131.935,2026-04-22T22:55:00,1,16385.62
133.021,2026-04-22T22:55:01,0,0.18
133.021,2026-04-22T22:55:01,1,16385.62
134.119,2026-04-22T22:55:02,0,0.18
134.119,2026-04-22T22:55:02,1,16385.62
135.204,2026-04-22T22:55:04,0,0.18
135.204,2026-04-22T22:55:04,1,16385.62
136.297,2026-04-22T22:55:05,0,0.18
136.297,2026-04-22T22:55:05,1,16385.62
137.398,2026-04-22T22:55:06,0,0.18
137.398,2026-04-22T22:55:06,1,16385.62
138.496,2026-04-22T22:55:07,0,0.18
138.496,2026-04-22T22:55:07,1,16385.62
139.583,2026-04-22T22:55:08,0,0.18
139.583,2026-04-22T22:55:08,1,16385.62
140.671,2026-04-22T22:55:09,0,0.18
140.671,2026-04-22T22:55:09,1,16385.62
141.762,2026-04-22T22:55:10,0,0.18
141.762,2026-04-22T22:55:10,1,16385.62
142.851,2026-04-22T22:55:11,0,0.18
142.851,2026-04-22T22:55:11,1,16385.62
143.935,2026-04-22T22:55:12,0,0.18
143.935,2026-04-22T22:55:12,1,16385.62
145.024,2026-04-22T22:55:13,0,0.18
145.024,2026-04-22T22:55:13,1,16385.62
146.122,2026-04-22T22:55:14,0,0.18
146.122,2026-04-22T22:55:14,1,16385.62
147.214,2026-04-22T22:55:16,0,0.18
147.214,2026-04-22T22:55:16,1,16385.62
148.310,2026-04-22T22:55:17,0,0.18
148.310,2026-04-22T22:55:17,1,16385.62
149.409,2026-04-22T22:55:18,0,0.18
149.409,2026-04-22T22:55:18,1,16385.62
150.505,2026-04-22T22:55:19,0,0.18
150.505,2026-04-22T22:55:19,1,16385.62
151.588,2026-04-22T22:55:20,0,0.18
151.588,2026-04-22T22:55:20,1,16385.62
152.688,2026-04-22T22:55:21,0,0.18
152.688,2026-04-22T22:55:21,1,16385.62
153.788,2026-04-22T22:55:22,0,0.18
153.788,2026-04-22T22:55:22,1,16385.62
154.881,2026-04-22T22:55:23,0,0.18
154.881,2026-04-22T22:55:23,1,16385.62
155.967,2026-04-22T22:55:24,0,0.18
155.967,2026-04-22T22:55:24,1,16385.62
