t_seconds,iso_time,node,private_mb
0.016,2026-04-21T19:03:55,0,1.71
0.016,2026-04-21T19:03:55,1,1027.18
1.048,2026-04-21T19:03:56,0,1.71
1.048,2026-04-21T19:03:56,1,2663.98
2.129,2026-04-21T19:03:57,0,1.71
2.129,2026-04-21T19:03:57,1,4370.16
3.260,2026-04-21T19:03:59,0,1.71
3.260,2026-04-21T19:03:59,1,6158.89
4.443,2026-04-21T19:04:00,0,1.71
4.443,2026-04-21T19:04:00,1,8024.31
5.676,2026-04-21T19:04:01,0,1.71
5.676,2026-04-21T19:04:01,1,9965.41
6.961,2026-04-21T19:04:02,0,1.71
6.961,2026-04-21T19:04:02,1,11993.81
8.300,2026-04-21T19:04:04,0,1.71
8.300,2026-04-21T19:04:04,1,14104.79
9.702,2026-04-21T19:04:05,0,1.71
9.702,2026-04-21T19:04:05,1,16303.69
11.169,2026-04-21T19:04:07,0,1.77
11.169,2026-04-21T19:04:07,1,16384.03
12.622,2026-04-21T19:04:08,0,257.77
12.622,2026-04-21T19:04:08,1,16128.02
14.085,2026-04-21T19:04:10,0,513.77
14.085,2026-04-21T19:04:10,1,15872.02
15.536,2026-04-21T19:04:11,0,769.77
15.536,2026-04-21T19:04:11,1,15616.02
16.991,2026-04-21T19:04:13,0,1025.77
16.991,2026-04-21T19:04:13,1,15360.02
18.441,2026-04-21T19:04:14,0,1281.77
18.441,2026-04-21T19:04:14,1,15104.02
19.878,2026-04-21T19:04:15,0,1537.77
19.878,2026-04-21T19:04:15,1,14848.02
21.323,2026-04-21T19:04:17,0,1723.78
21.323,2026-04-21T19:04:17,1,14662.01
22.761,2026-04-21T19:04:18,0,1893.34
22.761,2026-04-21T19:04:18,1,14492.45
24.222,2026-04-21T19:04:20,0,2288.45
24.222,2026-04-21T19:04:20,1,14097.35
25.657,2026-04-21T19:04:21,0,2459.2
25.657,2026-04-21T19:04:21,1,13926.59
27.095,2026-04-21T19:04:23,0,2638.39
27.095,2026-04-21T19:04:23,1,13747.4
28.549,2026-04-21T19:04:24,0,2833.88
28.549,2026-04-21T19:04:24,1,13551.92
30.012,2026-04-21T19:04:26,0,3073.77
30.012,2026-04-21T19:04:26,1,13312.02
31.472,2026-04-21T19:04:27,0,3329.77
31.472,2026-04-21T19:04:27,1,13056.02
32.915,2026-04-21T19:04:28,0,3585.77
32.915,2026-04-21T19:04:28,1,12800.02
34.366,2026-04-21T19:04:30,0,3841.77
34.366,2026-04-21T19:04:30,1,12544.02
35.815,2026-04-21T19:04:31,0,4097.77
35.815,2026-04-21T19:04:31,1,12288.02
37.245,2026-04-21T19:04:33,0,4353.77
37.245,2026-04-21T19:04:33,1,12032.02
38.689,2026-04-21T19:04:34,0,4609.77
38.689,2026-04-21T19:04:34,1,11776.02
40.124,2026-04-21T19:04:36,0,4865.77
40.124,2026-04-21T19:04:36,1,11520.02
41.568,2026-04-21T19:04:37,0,5121.77
41.568,2026-04-21T19:04:37,1,11264.02
43.013,2026-04-21T19:04:39,0,5377.77
43.013,2026-04-21T19:04:39,1,11008.02
44.447,2026-04-21T19:04:40,0,5633.77
44.447,2026-04-21T19:04:40,1,10752.02
45.886,2026-04-21T19:04:41,0,5889.77
45.886,2026-04-21T19:04:41,1,10496.02
47.305,2026-04-21T19:04:43,0,6145.77
47.305,2026-04-21T19:04:43,1,10240.02
48.727,2026-04-21T19:04:44,0,6401.77
48.727,2026-04-21T19:04:44,1,9984.02
50.137,2026-04-21T19:04:46,0,6528.45
50.137,2026-04-21T19:04:46,1,9857.34
51.564,2026-04-21T19:04:47,0,6911.09
51.564,2026-04-21T19:04:47,1,9474.7
52.976,2026-04-21T19:04:49,0,6913.77
52.976,2026-04-21T19:04:49,1,9472.02
54.402,2026-04-21T19:04:50,0,7169.77
54.402,2026-04-21T19:04:50,1,9216.02
55.829,2026-04-21T19:04:51,0,7425.77
55.829,2026-04-21T19:04:51,1,8960.02
57.253,2026-04-21T19:04:53,0,7681.77
57.253,2026-04-21T19:04:53,1,8704.02
58.667,2026-04-21T19:04:54,0,7937.77
58.667,2026-04-21T19:04:54,1,8448.02
60.093,2026-04-21T19:04:56,0,8193.77
60.093,2026-04-21T19:04:56,1,8192.02
61.501,2026-04-21T19:04:57,0,8449.77
61.501,2026-04-21T19:04:57,1,7936.02
62.920,2026-04-21T19:04:58,0,8685.32
62.920,2026-04-21T19:04:58,1,7700.47
64.317,2026-04-21T19:05:00,0,8961.77
64.317,2026-04-21T19:05:00,1,7424.02
65.722,2026-04-21T19:05:01,0,9011.82
65.722,2026-04-21T19:05:01,1,7373.97
67.139,2026-04-21T19:05:03,0,9217.77
67.139,2026-04-21T19:05:03,1,7168.02
68.548,2026-04-21T19:05:04,0,9729.77
68.548,2026-04-21T19:05:04,1,6656.02
69.946,2026-04-21T19:05:05,0,9919.01
69.946,2026-04-21T19:05:05,1,6466.79
71.350,2026-04-21T19:05:07,0,10084.52
71.350,2026-04-21T19:05:07,1,6301.28
72.773,2026-04-21T19:05:08,0,10253.45
72.773,2026-04-21T19:05:08,1,6132.35
74.180,2026-04-21T19:05:10,0,10497.77
74.180,2026-04-21T19:05:10,1,5888.02
75.596,2026-04-21T19:05:11,0,10753.77
75.596,2026-04-21T19:05:11,1,5632.02
76.998,2026-04-21T19:05:13,0,11009.77
76.998,2026-04-21T19:05:13,1,5376.02
78.403,2026-04-21T19:05:14,0,11265.77
78.403,2026-04-21T19:05:14,1,5120.02
79.797,2026-04-21T19:05:15,0,11521.77
79.797,2026-04-21T19:05:15,1,4864.02
81.201,2026-04-21T19:05:17,0,11777.77
81.201,2026-04-21T19:05:17,1,4608.02
82.580,2026-04-21T19:05:18,0,12033.77
82.580,2026-04-21T19:05:18,1,4352.02
83.971,2026-04-21T19:05:19,0,12114.87
83.971,2026-04-21T19:05:19,1,4270.93
85.374,2026-04-21T19:05:21,0,12289.77
85.374,2026-04-21T19:05:21,1,4096.03
86.760,2026-04-21T19:05:22,0,12289.77
86.760,2026-04-21T19:05:22,1,4096.03
88.163,2026-04-21T19:05:24,0,12289.77
88.163,2026-04-21T19:05:24,1,4096.03
89.566,2026-04-21T19:05:25,0,12289.77
89.566,2026-04-21T19:05:25,1,4096.03
90.962,2026-04-21T19:05:26,0,12289.77
90.962,2026-04-21T19:05:26,1,4096.03
92.351,2026-04-21T19:05:28,0,12289.77
92.351,2026-04-21T19:05:28,1,4096.03
93.741,2026-04-21T19:05:29,0,12289.77
93.741,2026-04-21T19:05:29,1,4096.03
95.144,2026-04-21T19:05:31,0,12289.77
95.144,2026-04-21T19:05:31,1,4096.03
96.549,2026-04-21T19:05:32,0,12289.77
96.549,2026-04-21T19:05:32,1,4096.03
97.944,2026-04-21T19:05:33,0,12289.77
97.944,2026-04-21T19:05:33,1,4096.03
99.335,2026-04-21T19:05:35,0,12289.77
99.335,2026-04-21T19:05:35,1,4096.03
100.728,2026-04-21T19:05:36,0,12289.77
100.728,2026-04-21T19:05:36,1,4096.03
102.132,2026-04-21T19:05:38,0,12289.77
102.132,2026-04-21T19:05:38,1,4096.03
103.537,2026-04-21T19:05:39,0,12289.77
103.537,2026-04-21T19:05:39,1,4096.03
104.929,2026-04-21T19:05:40,0,12289.77
104.929,2026-04-21T19:05:40,1,4096.03
106.318,2026-04-21T19:05:42,0,12289.77
106.318,2026-04-21T19:05:42,1,4096.03
107.720,2026-04-21T19:05:43,0,12289.77
107.720,2026-04-21T19:05:43,1,4096.03
109.122,2026-04-21T19:05:45,0,12289.77
109.122,2026-04-21T19:05:45,1,4096.03
110.517,2026-04-21T19:05:46,0,12289.77
110.517,2026-04-21T19:05:46,1,4096.03
111.906,2026-04-21T19:05:47,0,12289.77
111.906,2026-04-21T19:05:47,1,4096.03
113.296,2026-04-21T19:05:49,0,12289.77
113.296,2026-04-21T19:05:49,1,4096.03
114.699,2026-04-21T19:05:50,0,12289.77
114.699,2026-04-21T19:05:50,1,4096.03
116.101,2026-04-21T19:05:52,0,12289.77
116.101,2026-04-21T19:05:52,1,4096.03
117.492,2026-04-21T19:05:53,0,12289.77
117.492,2026-04-21T19:05:53,1,4096.03
118.878,2026-04-21T19:05:54,0,12289.77
118.878,2026-04-21T19:05:54,1,4096.03
