t_seconds,iso_time,node,private_mb
0.016,2026-04-22T23:05:27,0,0.18
0.016,2026-04-22T23:05:27,1,1048.7
1.027,2026-04-22T23:05:28,0,0.18
1.027,2026-04-22T23:05:28,1,2715.03
2.047,2026-04-22T23:05:29,0,0.18
2.047,2026-04-22T23:05:29,1,4397.24
3.076,2026-04-22T23:05:30,0,0.18
3.076,2026-04-22T23:05:30,1,6091.73
4.113,2026-04-22T23:05:31,0,0.18
4.113,2026-04-22T23:05:31,1,7803.46
5.160,2026-04-22T23:05:32,0,0.18
5.160,2026-04-22T23:05:32,1,9526.96
6.216,2026-04-22T23:05:33,0,0.18
6.216,2026-04-22T23:05:33,1,11266.0
7.281,2026-04-22T23:05:34,0,0.18
7.281,2026-04-22T23:05:34,1,13020.9
8.355,2026-04-22T23:05:36,0,0.18
8.355,2026-04-22T23:05:36,1,14790.34
9.438,2026-04-22T23:05:37,0,0.18
9.438,2026-04-22T23:05:37,1,16385.62
10.519,2026-04-22T23:05:38,0,0.18
10.519,2026-04-22T23:05:38,1,16385.62
11.617,2026-04-22T23:05:39,0,0.18
11.617,2026-04-22T23:05:39,1,16385.62
12.713,2026-04-22T23:05:40,0,0.18
12.713,2026-04-22T23:05:40,1,16385.62
13.806,2026-04-22T23:05:41,0,0.18
13.806,2026-04-22T23:05:41,1,16385.62
14.906,2026-04-22T23:05:42,0,0.18
14.906,2026-04-22T23:05:42,1,16385.62
16.004,2026-04-22T23:05:43,0,0.18
16.004,2026-04-22T23:05:43,1,16385.62
17.097,2026-04-22T23:05:44,0,0.18
17.097,2026-04-22T23:05:44,1,16385.62
18.195,2026-04-22T23:05:45,0,0.18
18.195,2026-04-22T23:05:45,1,16385.62
19.293,2026-04-22T23:05:46,0,0.18
19.293,2026-04-22T23:05:46,1,16385.62
20.386,2026-04-22T23:05:48,0,0.18
20.386,2026-04-22T23:05:48,1,16385.62
21.480,2026-04-22T23:05:49,0,0.18
21.480,2026-04-22T23:05:49,1,16385.62
22.579,2026-04-22T23:05:50,0,0.18
22.579,2026-04-22T23:05:50,1,16385.62
23.677,2026-04-22T23:05:51,0,0.18
23.677,2026-04-22T23:05:51,1,16385.62
24.770,2026-04-22T23:05:52,0,0.18
24.770,2026-04-22T23:05:52,1,16385.62
25.868,2026-04-22T23:05:53,0,0.18
25.868,2026-04-22T23:05:53,1,16385.62
26.966,2026-04-22T23:05:54,0,0.18
26.966,2026-04-22T23:05:54,1,16385.62
28.061,2026-04-22T23:05:55,0,0.18
28.061,2026-04-22T23:05:55,1,16385.62
29.156,2026-04-22T23:05:56,0,0.18
29.156,2026-04-22T23:05:56,1,16385.62
30.255,2026-04-22T23:05:57,0,0.18
