t_seconds,iso_time,node,private_mb
48.754,2026-04-22T21:33:56,0,0.18
48.754,2026-04-22T21:33:56,1,16385.62
49.846,2026-04-22T21:33:57,0,0.18
49.846,2026-04-22T21:33:57,1,16385.62
50.943,2026-04-22T21:33:58,0,0.18
50.943,2026-04-22T21:33:58,1,16385.62
52.034,2026-04-22T21:33:59,0,0.18
52.034,2026-04-22T21:33:59,1,16385.62
53.122,2026-04-22T21:34:00,0,0.18
53.122,2026-04-22T21:34:00,1,16385.62
54.207,2026-04-22T21:34:01,0,0.18
54.207,2026-04-22T21:34:01,1,16385.62
55.299,2026-04-22T21:34:02,0,0.18
55.299,2026-04-22T21:34:02,1,16385.62
56.376,2026-04-22T21:34:03,0,0.18
56.376,2026-04-22T21:34:03,1,16385.62
57.460,2026-04-22T21:34:04,0,0.18
57.460,2026-04-22T21:34:04,1,16385.62
58.551,2026-04-22T21:34:05,0,0.18
58.551,2026-04-22T21:34:05,1,16385.62
59.642,2026-04-22T21:34:07,0,0.18
59.642,2026-04-22T21:34:07,1,16385.62
60.726,2026-04-22T21:34:08,0,0.18
60.726,2026-04-22T21:34:08,1,16385.62
61.813,2026-04-22T21:34:09,0,0.18
61.813,2026-04-22T21:34:09,1,16385.62
62.904,2026-04-22T21:34:10,0,0.18
62.904,2026-04-22T21:34:10,1,16385.62
63.991,2026-04-22T21:34:11,0,0.18
63.991,2026-04-22T21:34:11,1,16385.62
65.076,2026-04-22T21:34:12,0,0.18
65.076,2026-04-22T21:34:12,1,16385.62
66.167,2026-04-22T21:34:13,0,0.18
66.167,2026-04-22T21:34:13,1,16385.62
67.257,2026-04-22T21:34:14,0,0.18
67.257,2026-04-22T21:34:14,1,16385.62
68.338,2026-04-22T21:34:15,0,0.18
68.338,2026-04-22T21:34:15,1,16385.62
69.429,2026-04-22T21:34:16,0,0.18
69.429,2026-04-22T21:34:16,1,16385.62
70.519,2026-04-22T21:34:17,0,0.18
70.519,2026-04-22T21:34:17,1,16385.62
71.599,2026-04-22T21:34:19,0,0.18
71.599,2026-04-22T21:34:19,1,16385.62
72.695,2026-04-22T21:34:20,0,0.18
72.695,2026-04-22T21:34:20,1,16385.62
73.778,2026-04-22T21:34:21,0,0.18
73.778,2026-04-22T21:34:21,1,16385.62
74.874,2026-04-22T21:34:22,0,0.18
74.874,2026-04-22T21:34:22,1,16385.62
75.967,2026-04-22T21:34:23,0,0.18
75.967,2026-04-22T21:34:23,1,16385.62
77.066,2026-04-22T21:34:24,0,0.18
77.066,2026-04-22T21:34:24,1,16385.62
78.164,2026-04-22T21:34:25,0,0.18
78.164,2026-04-22T21:34:25,1,16385.62
79.259,2026-04-22T21:34:26,0,0.18
79.259,2026-04-22T21:34:26,1,16385.62
80.346,2026-04-22T21:34:27,0,0.18
80.346,2026-04-22T21:34:27,1,16385.62
81.445,2026-04-22T21:34:28,0,0.18
81.445,2026-04-22T21:34:28,1,16385.62
82.542,2026-04-22T21:34:29,0,0.18
82.542,2026-04-22T21:34:29,1,16385.62
83.634,2026-04-22T21:34:31,0,0.18
83.634,2026-04-22T21:34:31,1,16385.62
84.727,2026-04-22T21:34:32,0,0.18
84.727,2026-04-22T21:34:32,1,16385.62
85.825,2026-04-22T21:34:33,0,0.18
85.825,2026-04-22T21:34:33,1,16385.62
86.920,2026-04-22T21:34:34,0,0.18
86.920,2026-04-22T21:34:34,1,16385.62
88.012,2026-04-22T21:34:35,0,0.18
88.012,2026-04-22T21:34:35,1,16385.62
89.109,2026-04-22T21:34:36,0,0.18
89.109,2026-04-22T21:34:36,1,16385.62
90.207,2026-04-22T21:34:37,0,0.18
90.207,2026-04-22T21:34:37,1,16385.62
91.288,2026-04-22T21:34:38,0,0.18
91.288,2026-04-22T21:34:38,1,16385.62
92.371,2026-04-22T21:34:39,0,0.18
92.371,2026-04-22T21:34:39,1,16385.62
93.470,2026-04-22T21:34:40,0,0.18
93.470,2026-04-22T21:34:40,1,16385.62
94.566,2026-04-22T21:34:41,0,0.18
94.566,2026-04-22T21:34:41,1,16385.62
95.658,2026-04-22T21:34:43,0,0.18
95.658,2026-04-22T21:34:43,1,16385.62
96.753,2026-04-22T21:34:44,0,0.18
96.753,2026-04-22T21:34:44,1,16385.62
97.851,2026-04-22T21:34:45,0,0.18
97.851,2026-04-22T21:34:45,1,16385.62
98.945,2026-04-22T21:34:46,0,0.18
98.945,2026-04-22T21:34:46,1,16385.62
100.038,2026-04-22T21:34:47,0,0.18
100.038,2026-04-22T21:34:47,1,16385.62
101.136,2026-04-22T21:34:48,0,0.18
101.136,2026-04-22T21:34:48,1,16385.62
102.233,2026-04-22T21:34:49,0,0.18
102.233,2026-04-22T21:34:49,1,16385.62
103.327,2026-04-22T21:34:50,0,0.18
103.327,2026-04-22T21:34:50,1,16385.62
104.411,2026-04-22T21:34:51,0,0.18
104.411,2026-04-22T21:34:51,1,16385.62
105.510,2026-04-22T21:34:52,0,0.18
105.510,2026-04-22T21:34:52,1,16385.62
106.608,2026-04-22T21:34:54,0,0.18
106.608,2026-04-22T21:34:54,1,16385.62
107.701,2026-04-22T21:34:55,0,0.18
107.701,2026-04-22T21:34:55,1,16385.62
108.796,2026-04-22T21:34:56,0,0.18
108.796,2026-04-22T21:34:56,1,16385.62
109.893,2026-04-22T21:34:57,0,0.18
109.893,2026-04-22T21:34:57,1,16385.62
110.989,2026-04-22T21:34:58,0,0.18
110.989,2026-04-22T21:34:58,1,16385.62
112.080,2026-04-22T21:34:59,0,0.18
112.080,2026-04-22T21:34:59,1,16385.62
113.177,2026-04-22T21:35:00,0,0.18
113.177,2026-04-22T21:35:00,1,16385.62
114.274,2026-04-22T21:35:01,0,0.18
114.274,2026-04-22T21:35:01,1,16385.62
115.368,2026-04-22T21:35:02,0,0.18
115.368,2026-04-22T21:35:02,1,16385.62
116.460,2026-04-22T21:35:03,0,0.18
116.460,2026-04-22T21:35:03,1,16385.62
117.559,2026-04-22T21:35:04,0,0.18
117.559,2026-04-22T21:35:04,1,16385.62
118.657,2026-04-22T21:35:06,0,0.18
118.657,2026-04-22T21:35:06,1,16385.62
119.750,2026-04-22T21:35:07,0,0.18
119.750,2026-04-22T21:35:07,1,16385.62
120.846,2026-04-22T21:35:08,0,0.18
120.846,2026-04-22T21:35:08,1,16385.62
121.946,2026-04-22T21:35:09,0,0.18
121.946,2026-04-22T21:35:09,1,16385.62
123.043,2026-04-22T21:35:10,0,0.18
123.043,2026-04-22T21:35:10,1,16385.62
124.136,2026-04-22T21:35:11,0,0.18
124.136,2026-04-22T21:35:11,1,16385.62
125.234,2026-04-22T21:35:12,0,0.18
125.234,2026-04-22T21:35:12,1,16385.62
126.332,2026-04-22T21:35:13,0,0.18
126.332,2026-04-22T21:35:13,1,16385.62
127.428,2026-04-22T21:35:14,0,0.18
127.428,2026-04-22T21:35:14,1,16385.62
128.521,2026-04-22T21:35:15,0,0.18
128.521,2026-04-22T21:35:15,1,16385.62
129.619,2026-04-22T21:35:17,0,0.18
129.619,2026-04-22T21:35:17,1,16385.62
130.715,2026-04-22T21:35:18,0,0.18
130.715,2026-04-22T21:35:18,1,16385.62
131.810,2026-04-22T21:35:19,0,0.18
131.810,2026-04-22T21:35:19,1,16385.62
132.904,2026-04-22T21:35:20,0,0.18
132.904,2026-04-22T21:35:20,1,16385.62
134.002,2026-04-22T21:35:21,0,0.18
134.002,2026-04-22T21:35:21,1,16385.62
135.100,2026-04-22T21:35:22,0,0.18
135.100,2026-04-22T21:35:22,1,16385.62
136.192,2026-04-22T21:35:23,0,0.18
136.192,2026-04-22T21:35:23,1,16385.62
137.287,2026-04-22T21:35:24,0,0.18
137.287,2026-04-22T21:35:24,1,16385.62
138.386,2026-04-22T21:35:25,0,0.18
138.386,2026-04-22T21:35:25,1,16385.62
139.481,2026-04-22T21:35:26,0,0.18
139.481,2026-04-22T21:35:26,1,16385.62
140.574,2026-04-22T21:35:28,0,0.18
140.574,2026-04-22T21:35:28,1,16385.62
141.670,2026-04-22T21:35:29,0,0.18
141.670,2026-04-22T21:35:29,1,16385.62
142.767,2026-04-22T21:35:30,0,0.18
142.767,2026-04-22T21:35:30,1,16385.62
143.860,2026-04-22T21:35:31,0,0.18
143.860,2026-04-22T21:35:31,1,16385.62
144.953,2026-04-22T21:35:32,0,0.18
144.953,2026-04-22T21:35:32,1,16385.62
146.039,2026-04-22T21:35:33,0,0.18
146.039,2026-04-22T21:35:33,1,16385.62
147.137,2026-04-22T21:35:34,0,0.18
147.137,2026-04-22T21:35:34,1,16385.62
148.229,2026-04-22T21:35:35,0,0.18
148.229,2026-04-22T21:35:35,1,16385.62
149.323,2026-04-22T21:35:36,0,0.18
149.323,2026-04-22T21:35:36,1,16385.62
150.423,2026-04-22T21:35:37,0,0.18
150.423,2026-04-22T21:35:37,1,16385.62
151.515,2026-04-22T21:35:38,0,0.18
151.515,2026-04-22T21:35:38,1,16385.62
152.609,2026-04-22T21:35:40,0,0.18
152.609,2026-04-22T21:35:40,1,16385.62
153.708,2026-04-22T21:35:41,0,0.18
153.708,2026-04-22T21:35:41,1,16385.62
154.807,2026-04-22T21:35:42,0,0.18
154.807,2026-04-22T21:35:42,1,16385.62
155.901,2026-04-22T21:35:43,0,0.18
155.901,2026-04-22T21:35:43,1,16385.62
