t_seconds,iso_time,node,private_mb
0.016,2026-04-21T19:46:31,0,1.71
0.016,2026-04-21T19:46:31,1,1013.63
1.047,2026-04-21T19:46:32,0,1.71
1.047,2026-04-21T19:46:32,1,2655.77
2.125,2026-04-21T19:46:33,0,1.71
2.125,2026-04-21T19:46:33,1,4370.12
3.251,2026-04-21T19:46:34,0,1.71
3.251,2026-04-21T19:46:34,1,6157.48
4.424,2026-04-21T19:46:36,0,1.71
4.424,2026-04-21T19:46:36,1,8024.5
5.652,2026-04-21T19:46:37,0,1.71
5.652,2026-04-21T19:46:37,1,9968.03
6.927,2026-04-21T19:46:38,0,1.71
6.927,2026-04-21T19:46:38,1,11987.9
8.256,2026-04-21T19:46:40,0,1.71
8.256,2026-04-21T19:46:40,1,14104.74
9.649,2026-04-21T19:46:41,0,1.71
9.649,2026-04-21T19:46:41,1,16298.69
11.093,2026-04-21T19:46:43,0,1.77
11.093,2026-04-21T19:46:43,1,16384.03
12.540,2026-04-21T19:46:44,0,226.38
12.540,2026-04-21T19:46:44,1,16159.42
13.981,2026-04-21T19:46:45,0,388.5
13.981,2026-04-21T19:46:45,1,15997.3
15.422,2026-04-21T19:46:47,0,557.52
15.422,2026-04-21T19:46:47,1,15828.28
16.884,2026-04-21T19:46:48,0,940.77
16.884,2026-04-21T19:46:48,1,15445.02
18.312,2026-04-21T19:46:50,0,1025.77
18.312,2026-04-21T19:46:50,1,15360.02
19.765,2026-04-21T19:46:51,0,1281.77
19.765,2026-04-21T19:46:51,1,15104.02
21.210,2026-04-21T19:46:53,0,1537.77
21.210,2026-04-21T19:46:53,1,14848.02
22.661,2026-04-21T19:46:54,0,1793.77
22.661,2026-04-21T19:46:54,1,14592.02
24.090,2026-04-21T19:46:56,0,2049.77
24.090,2026-04-21T19:46:56,1,14336.02
25.537,2026-04-21T19:46:57,0,2305.77
25.537,2026-04-21T19:46:57,1,14080.02
26.968,2026-04-21T19:46:58,0,2561.77
26.968,2026-04-21T19:46:58,1,13824.02
28.404,2026-04-21T19:47:00,0,2817.77
28.404,2026-04-21T19:47:00,1,13568.02
29.851,2026-04-21T19:47:01,0,3073.77
29.851,2026-04-21T19:47:01,1,13312.02
31.277,2026-04-21T19:47:03,0,3328.2
31.277,2026-04-21T19:47:03,1,13057.6
32.702,2026-04-21T19:47:04,0,3485.94
32.702,2026-04-21T19:47:04,1,12899.86
34.125,2026-04-21T19:47:06,0,3656.9
34.125,2026-04-21T19:47:06,1,12728.9
35.562,2026-04-21T19:47:07,0,3841.77
35.562,2026-04-21T19:47:07,1,12544.02
37.014,2026-04-21T19:47:08,0,4097.77
37.014,2026-04-21T19:47:08,1,12288.02
38.461,2026-04-21T19:47:10,0,4353.77
38.461,2026-04-21T19:47:10,1,12032.02
39.902,2026-04-21T19:47:11,0,4609.77
39.902,2026-04-21T19:47:11,1,11776.02
41.331,2026-04-21T19:47:13,0,4865.77
41.331,2026-04-21T19:47:13,1,11520.02
42.755,2026-04-21T19:47:14,0,5121.77
42.755,2026-04-21T19:47:14,1,11264.02
44.187,2026-04-21T19:47:16,0,5377.77
44.187,2026-04-21T19:47:16,1,11008.02
45.608,2026-04-21T19:47:17,0,5633.77
45.608,2026-04-21T19:47:17,1,10752.02
47.034,2026-04-21T19:47:18,0,5889.77
47.034,2026-04-21T19:47:18,1,10496.02
48.460,2026-04-21T19:47:20,0,6145.77
48.460,2026-04-21T19:47:20,1,10240.02
49.886,2026-04-21T19:47:21,0,6401.77
49.886,2026-04-21T19:47:21,1,9984.02
51.292,2026-04-21T19:47:23,0,6561.67
51.292,2026-04-21T19:47:23,1,9824.12
52.713,2026-04-21T19:47:24,0,6736.06
52.713,2026-04-21T19:47:24,1,9649.73
54.143,2026-04-21T19:47:26,0,7060.87
54.143,2026-04-21T19:47:26,1,9324.93
55.555,2026-04-21T19:47:27,0,7269.66
55.555,2026-04-21T19:47:27,1,9116.14
56.982,2026-04-21T19:47:28,0,7425.77
56.982,2026-04-21T19:47:28,1,8960.02
58.388,2026-04-21T19:47:30,0,7681.77
