t_seconds,iso_time,node,private_mb
0.016,2026-04-22T23:01:13,0,0.18
0.016,2026-04-22T23:01:13,1,1023.93
1.027,2026-04-22T23:01:14,0,0.18
1.027,2026-04-22T23:01:14,1,2680.44
2.047,2026-04-22T23:01:15,0,0.18
2.047,2026-04-22T23:01:15,1,4348.12
3.075,2026-04-22T23:01:16,0,0.18
3.075,2026-04-22T23:01:16,1,6030.45
4.113,2026-04-22T23:01:17,0,0.18
4.113,2026-04-22T23:01:17,1,7725.41
5.159,2026-04-22T23:01:18,0,0.18
5.159,2026-04-22T23:01:18,1,9436.5
6.214,2026-04-22T23:01:19,0,0.18
6.214,2026-04-22T23:01:19,1,11160.65
7.279,2026-04-22T23:01:20,0,0.18
7.279,2026-04-22T23:01:20,1,12898.45
8.353,2026-04-22T23:01:21,0,0.18
8.353,2026-04-22T23:01:21,1,14652.22
9.435,2026-04-22T23:01:22,0,0.18
9.435,2026-04-22T23:01:22,1,16385.55
10.527,2026-04-22T23:01:23,0,0.18
10.527,2026-04-22T23:01:23,1,16385.62
11.622,2026-04-22T23:01:24,0,0.18
11.622,2026-04-22T23:01:24,1,16385.62
12.705,2026-04-22T23:01:25,0,0.18
12.705,2026-04-22T23:01:25,1,16385.62
13.803,2026-04-22T23:01:27,0,0.18
13.803,2026-04-22T23:01:27,1,16385.62
14.900,2026-04-22T23:01:28,0,0.18
14.900,2026-04-22T23:01:28,1,16385.62
15.992,2026-04-22T23:01:29,0,0.18
15.992,2026-04-22T23:01:29,1,16385.62
17.091,2026-04-22T23:01:30,0,0.18
17.091,2026-04-22T23:01:30,1,16385.62
18.189,2026-04-22T23:01:31,0,0.18
18.189,2026-04-22T23:01:31,1,16385.62
19.283,2026-04-22T23:01:32,0,0.18
19.283,2026-04-22T23:01:32,1,16385.62
20.377,2026-04-22T23:01:33,0,0.18
20.377,2026-04-22T23:01:33,1,16385.62
21.476,2026-04-22T23:01:34,0,0.18
21.476,2026-04-22T23:01:34,1,16385.62
22.574,2026-04-22T23:01:35,0,0.18
22.574,2026-04-22T23:01:35,1,16385.62
